"TOKEN";"REFTEXT"
"GPZBOMMMSR";"Mim.-1-35-ya GvDShB"
"GQAVJIXASZ";"U-5-6th Air Cav."
"GQCJZCRLIK";"21CA-13e Génie"
"GQEIBRWFLI";"A-305 Cotrbat"
"GQFDHILNSM";"17-6-34-ya Art. Brig."
"GQGGNACUQN";"O-4-77th Field Art."
"GQGYSODFJI";"3-4453. Sicherungs"
"GQIJYFVOOQ";"3-66y Gv. Zen. Art."
"GQIRFSQDYG";"3-741. Feldjäger"
"GQITTOXRTD";"B-317th Engineers"
"GQLTTVKHSM";"A-23ste Smaldeel"
"GQPYJWTVQR";"3-65. Artillerie"
"GQQFFIKMDM";"D-1-10th SFG"
"GQSSKQKAYO";"6-2-308-y Art. Brig."
"GQTTWWTGMN";"B-11 GACA"
"GQVXUHDKQH";"1-2-29 pcz"
"GQVYXASSLY";"2-1-385y Art."
"GQZPVRBORH";"2-322. Pz.Gren."
"GRAXEGOHNF";"3-321. Panzer"
"GRBDIZLZYX";"4-4e Etranger"
"GRFTXXTSYK";"1-52. Pz.Gren."
"GRGZSEGYWR";"2-1-211y Gv. Art."
"GRJONKBQCF";"1-1-6. dp"
"GRLDFTIRNZ";"C-4450th TFS"
"GRMDIYCKXJ";"1-1-47. dp"
"GROXDTDXNN";"SK-300. Sicherungs"
"GRRDCHPSVT";"HQ-1e Artillerie"
"GRRWQWPDRR";"Velitelství 1-79. msp"
"GRRWYLVDFF";"2-12. Pz.Gren."
"GRTJVBSZNK";"HQ-I,/ASH"
"GRUKZBXSHJ";"3-1-239y MSP"
"GRZEACMLKP";"Pionier-Kie 330"
"GSABTPGEEW";"3-PB-MSR30"
"GSAWEFKCNR";"7-3-PR19"
"GSCAVYKNFU";"15-3-119-y Otd. Tank. Polk"
"GSEVFUOWCN";"A-1-30th Mechanized"
"GSFYJIPFEU";"HQ-Avia. Brigade-3rd Inf. Div."
"GSHAPAWFIK";"HQ-4-27th Field Art."
"GSIRPZNEIT";"SB-205. Artillerie"
"GSLVLHESTM";"3-3-8. tp"
"GSNONCADMY";"6-2-AB40"
"GSPAXXCRJV";"1-1er RHC"
"GSPEVYQHRN";"2-6e Dragons"
"GSPTHLDVMK";"2-8de Lansiers"
"GSUOBDAMRU";"DB-1 Bsap"
"GSVXDOAYYT";"Velitelství 3-38. dp"
"GSYCEFSZGX";"3-3-61y GvTP"
"GSZHTYVXOP";"A-527th TFS"
"GTCDUSEJMS";"DD-45 dar"
"GTDMRXOPNG";"3-Dd-35 das"
"GTEYVHIPCQ";"DB-3-73 pcz"
"GTFZEOLZJI";"1-3-57. msp"
"GTHMVIBDRH";"7-3-MSR34"
"GTKWKUORNP";"A-47 Painfbat"
"GTNAJGXUOS";"1-2-100 pz"
"GTNEDKFWZG";"HQ-Avia. Brigade-82nd AB Div."
"GTNFUZQXRJ";"9-3-AR3"
"GTOKAKQNZI";"3-1069y Zen. Art."
"GTQSHJHSBF";"3-5-322. kdbr"
"GTUJKPGTIC";"SK-233. GebJäger"
"GTVKHEGGSF";"7-3-286y GvMSP"
"GTXEOOYWIN";"D-1-13th Armored"
"GUBLITUSKQ";"2-3-75. thdbr"
"GUEVPLRMOB";"DB-2-68 pcz"
"GUFNMELGHS";"3-828-VKK 334"
"GUHJEPSTQC";"1-4-13 pz"
"GUJDXWUVRD";"9-3-40y TP"
"GUJNBXUMSJ";"HQ-1RoyalScots"
"GUPSWBMXGV";"2-1-28 pz"
"GUPVLMFNUZ";"K-3-227th Helo."
"GUTLQJEXHP";"HQ-I,/RIR"
"GUWLALIIMT";"Q-4-12th Field Art."
"GUYIIPKJFY";"2-4de Linie"
"GUZOUULPCQ";"2-1-60. tp"
"GVAZIANTLO";"1-4de Linie"
"GVIAPWEOGN";"Staf-59 Tkbat"
"GVIHVSEDHO";"331CM-33e Génie"
"GVJVAPXOCG";"A-V,/Queen's Rgt."
"GVKKTCQJJL";"49-103 Field Rgt. RA."
"GVKRMGNYYC";"1-238y oVP"
"GVLGEMOCDP";"D-I,/Green Howards"
"GVOENPTCDM";"2-14 ksap"
"GVQABFBNUD";"3-3-55y GvTP"
"GVVLUKSVXB";"I-3-8th Mechanized"
"GVVOCIJBCV";"1-1-10 pz"
"GWBZZQGBBS";"SK-VKK 242"
"GWEFXZVLJU";"3-1-MSR3"
"GWIGFSWCUT";"3-281. Panzer"
"GWJVQBIUJM";"1-32. FlaRak"
"GWKKKPBFRS";"2-17. Jäger"
"GWLHUFZJJF";"2-1-39 pa"
"GWMDTZBKWH";"3-18 ksap"
"GWMGEOFZPG";"1-1-174-y GvMSP"
"GWNFKZALIM";"3-1-375y TP"
"GWQDBHGLUS";"1-1-13. tp"
"GWRPJXVQXB";"1-4-47. PT oddiel"
"GWUUXVBWMS";"Staf-102 Infbat"
"GWXCCLOHHK";"9-3-AR4"
"GWXXGJHFLG";"1-595-y Razv. Bat."
"GWYGIOMCFD";"Support-I,/ASH"
"GWYWLIFVLK";"4-2-AR19"
"GWZAUUJHST";"1-11. Pz.Gren."
"GWZRNVXQSF";"3241-VKK 324"
"GXBUCEWUDN";"1-2-24 Bm"
"GXDGWUZBFJ";"3-3-41 pz"
"GXHKIVSISY";"3-245. Pz.Artillerie"
"GXIYMURYDY";"1er ESR-GVP"
"GXJSPJKMSH";"SK-1-MSR29"
"GXKXOLFXAU";"B-92nd TFS"
"GXMDUPSYJN";"1-3-217. PT oddiel"
"GXMZRLIFMP";"II,/73-y IAP"
"GXNNJIJXFD";"Kom.-520-Otd. Zen. Rak. Bat."
"GXOMKRBZKX";"HQ-3-4th Helo."
"GXRTDFQRQX";"2-21. Artillerie"
"GXUKUQPKVD";"3-1-GeWR5"
"GXURFSYMZI";"3-809-VKK 243"
"GYAWCVLPAP";"2-18e Artillerie"
"GYBASZKCYR";"2-1-41 pz"
"GYBNYPQIHP";"DB-2-8 pcz"
"GYEMQZYPMT";"Esc. de Chasse 1/30 Valois"
"GYFBUEROGC";"C-I,/RGJ"
"GYFLZEURDW";"3-441. Sicherungs"
"GYIDQAFDIU";"Velitelství 1-362. dp"
"GYJSARRSTY";"4-5. Aufklärer"
"GYKSIZIIUA";"HQ-12e de Ligne"
"GYKSXXWPCB";"1-1-73 pcz"
"GYLBNAPEAP";"1-2-361. PT oddiel"
"GYNMVYCPQT";"1-2-7. tp"
"GYRRZQCGBU";"C-43A"
"GYRXWJGBJY";"1-112y Razv."
"GYSEOBJCYQ";"1-3de Karabiniers"
"GYWXUBJUAA";"A-12 Tkbat"
"GYYNRSEKWO";"3-15 pcz"
"GZADSITRSS";"3-84 pz"
"GZEKYJITLT";"2-1-170-y GvMRD"
"GZGQJGDUQO";"3-3-12 pz"
"GZKHFJCARH";"9-3-333y MSP"
"GZNNNROBLI";"1-2-13 pz"
"GZPYONCNMC";"1-3-6 pz"
"GZQIYHIYFQ";"1-3-9. msp"
"HACNDYQIHU";"A1-7-6th Mechanized"
"HAIIWNWLJX";"A-3rd Field Art."
"HAREZCXOWE";"4-293. Panzer"
"HASIKKGWYX";"Kom-227-y MVD"
"HATKYFZDYO";"Velitelství 2. plrp"
"HAVJGOQPOE";"3-4-12. msp"
"HAVWFRFFJW";"1-1-MSR27"
"HAXTYBSOYA";"SK-562. Pz.Gren."
"HAYWDAINLF";"2-41. Artillerie"
"HAZTUVCVWQ";"G-2-11th ACR"
"HBAIRCVBWH";"C-1-34th Armored"
"HBAMOLMUJJ";"1-1-MSR28"
"HBASPWDWCV";"3-34y Razv."
"HBBNZJPMUP";"Velitelství 3-1. tp"
"HBDYDHBWWU";"1-3e RPIMa"
"HBEMBMWPXZ";"4-2e Chasseurs"
"HBEOEIUWTF";"Komendantskaya Rota"
"HBIOMLHAFD";"2-2-59 pz"
"HBJYNGTVXP";"1-3-55. msp"
"HBKDKWYAFG";"Velitelství 171. plrp"
"HBLAKDZUSL";"SK-21. Panzer"
"HBMNQHNQNC";"2-8. Geb.Aufkl.-Bat."
"HBOWJBYTOU";"1-PzB-MSR17"
"HBPDURGNBB";"4-42e Infanterie"
"HBPVFFZSNI";"DD-1-4 pa"
"HBWHKRAJNG";"1-743. Feldjäger"
"HBYKDMDQPC";"A-1-37th Armored"
"HBYMRWMJHD";"P-4-7th Mechanized"
"HBZQDMJLAA";"B-4/7RDG"
"HCBJKVSPIS";"1-213. Panzer"
"HCBYQBGHBP";"Db-7 DDes"
"HCGJOXSSEY";"Kom-.1-51-y Gv. Tank. Polk"
"HCHCGLRUMY";"2-1-10 pz"
"HCIAFCZGBK";"A-2nd Field Art."
"HCLWGIOANZ";"2-351. Jäger"
"HCLXLPSINM";"3-2-10 pz"
"HCOHPSAUJX";"3-2de Karabiniers"
"HCONNNPUYD";"2-Tk-241-y GvMSD"
"HCPCEUVQHB";"HQ-1-67th Armored"
"HCRXBLTNDN";"1-923-y (SAM Bat.)"
"HCTYGQVRWH";"SB-200. FlaRgt."
"HCUQEYOQAN";"1-1-MSR2"
"HCWIEYFTQN";"HQ-1-PPCLI"
"HCWSFKQGBN";"3-MSB-77y GvTP"
"HCZJTIEWSC";"HQ-4-7th Field Art."
"HDBEPZDGLM";"Teile-1-PiR2"
"HDGAGQRTTX";"D-1-15th Mechanized"
"HDGNTUZSVX";"2-PB-MSR33"
"HDGWYKKPAQ";"2-93. Panzer"
"HDHXMUPRNQ";"EM-1er RHC"
"HDJVABLIGS";"A-TRH"
"HDNWGGSLEM";"2-84 pz"
"HDPRTHOAMD";"2-3-1. dp"
"HDSTUSVSAY";"3-PzB-MSR16"
"HDTXMATVJF";"2-16. HFR"
"HDVUDJFWRV";"G-2-41st Infantry"
"HDVZDYZNWS";"2-11. Artillerie"
"HDXBVLKTTK";"3-153e Infanterie"
"HEDVYVMDWZ";"3-2 dar"
"HEEKFWKDUI";"1-MSB-49-y GvTP"
"HEFUHHRQXD";"2-732. Jäger"
"HEGEPEJHBB";"A-I,/PWORY"
"HEHKGPPMFU";"2224-VKK 222"
"HEIERMBWUW";"7-3-249-y GvMSP"
"HEJPUEZLKZ";"2-712. Jäger"
"HEMSWHRSCE";"HQ-3-63rd Armored"
"HENMTHPCMJ";"DB-3-27 pcz"
"HENQUWGUHJ";"2-287y Zen. Art."
"HENZGTVUIT";"7-3-693y Art."
"HESDPECQDJ";"DB-3-100 pz"
"HESOYCXKTO";"SK-200. Sicherungs"
"HEUXVTINII";"8-3-MSR22"
"HEVDKBXUBJ";"3-232. GebJäger"
"HEVZDNDFTY";"DB-2-37 pz"
"HEYDQANVIO";"4-FJB 261"
"HEZHTRFSRZ";"3-11e RA"
"HFASXWWNZD";"8-3-693y Art."
"HFBHSTMHTL";"2-1-172-y GvMSP"
"HFBTQVZBLQ";"3-1-73 pcz"
"HFCCJKJDDQ";"1-AB19"
"HFIBLJMETY";"2-1-AR4"
"HFKXSQDIOW";"ATGW-I./Queen's Dragoon Gds."
"HFLMGQECCD";"3-2e Chasseurs"
"HFMRHGWQFJ";"2-AB7"
"HFPFNONAQJ";"2-232. GebJäger"
"HFPQTTVHUO";"4-1-50 pz"
"HFSFYIDVWO";"SK-3-MSR3"
"HFTMVIJIIN";"2-4-36 pz"
"HFTSVMQERJ";"3-57. Jäger"
"HFTUODCDPD";"8-3-MSR28"
"HFVVEEMAYT";"6-2-47y GvTP"
"HFYGCRVERV";"3-2-32 pz"
"HFZPNHHBST";"Teile-FErsatz-Bat. 230"
"HGBNUUBISA";"2-3-5 pz"
"HGBSZIZBLT";"1-820-VKK 314"
"HGCTHSOPWU";"EM-3e RPIMa"
"HGGBXHJYOH";"R-4-3rd Field Art."
"HGLVLVVPCG";"1-122. Rak.Art."
"HGMWHDELSG";"B-5-18th Mechanized"
"HGOMSKRKAH";"S-5-44th ADA"
"HGRRZPVNBG";"Velitelství a štáb 1. TD"
"HGRTSNZGZR";"4-562. Pz.Gren."
"HGTKGIEAJO";"D-1-6th Mechanized"
"HGXDXFVTHX";"B-512th TFS"
"HGYCCVGBUP";"L-3-1st Field Art."
"HGYIVFLIVF";"1-831-VKK 331"
"HHCFXREGVP";"Velitelství 3-217. PTp"
"HHFNFATQGG";"1-166y GvMSP"
"HHJURWCWGQ";"2-3e Hussards"
"HHKARDRKLN";"2-2-17. tp"
"HHMSQAIRLI";"DB-17br"
"HHOURJENXD";"2-3-13 pz"
"HHPGSJSRDT";"10 eś"
"HHRVMGDTIE";"2-1-50 pz"
"HHSEXFDUNW";"3-3-9 pz"
"HHSNBJKFRC";"6-2-PR1"
"HHVUPEEFKD";"Pionier-Bat. 731"
"HHZFNEJQAQ";"1-1-49. dp"
"HHZJIXLDLB";"2-47. Jäger"
"HHZJWJCBRC";"A-41 Afdva"
"HHZYXXADDR";"1-4. plrp"
"HIDXRLXJKL";"DD-2-6 Baa"
"HIFSOPCSNU";"L-3-3rd Field Art."
"HIGYAEGXTD";"4-2-295y GvMSP"
"HIIQYPQRST";"HQ-26th Field Rgt. RE"
"HIJOUDZFCQ";"1-144y Zen. Art."
"HIJTZYYMBB";"1(Stab)-FJB 253"
"HILCZLRMDE";"1-4-63. msp"
"HINMRJVJWP";"Kom.-2-34-ya Art. Brig."
"HIPLBDTISF";"9-3-670y Art."
"HIQBEGYEYP";"SK-Aufkl. Bat. 7"
"HIQGCXMJHB";"2-MSB-7-y GvTP"
"HIRBYRCKDW";"1-858-VKK 471"
"HIWLVFEBZP";"Kom-.3-174-y Gv. MSP"
"HJDIDVONMZ";"Velitelství 2-2. tp"
"HJETYOXCXY";"2-2-197y GvTP"
"HJFGCFEPOQ";"A-3-4th ADA"
"HJGKFWMONV";"CEA-2e Etranger"
"HJHDIHABYX";"Teile-2-PiBr5"
"HJIDNAHRMB";"6-2-211y Gv. Art."
"HJKHUYCLYA";"8-3-MSR17"
"HJMQYJJXYI";"9-3-117y Art."
"HJRJKDMMEA";"5-1018-y Otd. Zen. Rak. Bat."
"HJRROERTVE";"1-3e Infanterie"
"HJTRZJUKIF";"A-Farnesio"
"HJTXNJHSQK";"1-3-2. tp"
"HJWFOMHCZH";"1-53. Pz.Gren."
"HJXHDJBJGD";"2-AB4"
"HJXXWCSSHF";"6-2-23-y TP"
"HJYCTYDJWZ";"1-12 bcz"
"HJYLHUBGDI";"Pionier-Kie 40"
"HJYNXVNGPU";"1-1185y DShB"
"HJZBOMUIUV";"2-801-VKK 344"
"HKCIIIKQSZ";"R-4-2nd ACR"
"HKCMYVPILG";"2-1-AR8"
"HKDUMVAJNP";"1-353. Panzer"
"HKENDSDIJG";"4223-VKK 422"
"HKEWJQXWNP";"Kom.-336-y Otd. Vertoletniy Polk"
"HKHOZMJJUG";"H-2-229th Helo."
"HKLQEMPTDE";"G-1-4th Cavalry"
"HKLUYTPRMB";"B-23rd Engineers"
"HKMHTWECGE";"2-3-57. msp"
"HKSBTWRWBM";"2-2-71. kdbr"
"HKSWSHUQWY";"C-9th Engineers"
"HKSXXAMBKL";"3-4-322. kdbr"
"HKVNCJQARS";"Paost-14 Painfbat"
"HKVQFSZMPQ";"1-TkBat-265y GvMSP"
"HKWVSDIKOE";"6-2-MSR42"
"HLDIFFSJOA";"A-1-391st Field Art."
"HLDIGDUBCC";"SK-30. HFR"
"HLHVTAZVLY";"4-1-119-y Otd. Tank. Polk"
"HLIBNOIRJE";"2-1-45-y GvTP"
"HLJHGPMNFG";"2-1-8. msp"
"HLKBQRBQKQ";"A-104 Verkbat"
"HLKIPBTIAG";"2-2-74. RMbr"
"HLKWSNRNDM";"1-1-62y GvTP"
"HLLJZONFMB";"4-2-68-y GvMSP"
"HLOHQRLLAU";"E-2-1st Field Art."
"HLQJXNMVDP";"2-325. Artillerie"
"HLREEFVRMM";"1-1-GeWR5"
"HLTBIYNRYN";"DD-5-6 Baa"
"HLTDDADBLN";"1-MSB-33GvTB"
"HLTUICZHVN";"A-9th Engineers"
"HLUOLKAZZS";"6-2-sMSR25"
"HLWLQSIXVT";"Kom.-3-34-ya Art. Brig."
"HMCQPUZRKD";"1-3-11. tp"
"HMDDJETPHO";"3-37. FlaRak"
"HMDJNRJWKE";"3-MSB-15-y GvTP"
"HMEELSKEGI";"3-TkBat-244-y GvMSP"
"HMEXPLWDVE";"2-132. Pz.Gren."
"HMFJDQNFWT";"128 ADA"
"HMOCNDANZZ";"2-2-55. msp"
"HMOFZNSOVY";"3-93. Panzer"
"HMQEJQKOVT";"Support-II,/Queen's Rgt."
"HMRRYOBMFJ";"SK-362. Pz.Gren."
"HMSQTUBGME";"1-120 pplot"
"HMVDUQTZPP";"DB-3-11 pz"
"HMWGJGIPKB";"1-30e Chasseurs"
"HMYGMHMLLD";"212th MP Coy."
"HMZTPDWSRU";"12-4-290y Art."
"HNAEUCPSFW";"Kom.-486-y Otd. Vertoletniy Polk"
"HNAQWUEWYP";"2-16 ksap"
"HNBSAHWAWN";"B-2ste Smaldeel"
"HNDIZKURVO";"20-7-34-ya Art. Brig."
"HNDYGNHOVA";"4-1er RCP"
"HNFLXVFDRL";"4-9-y Razv. Bat."
"HNGCIBLQYI";"L-3-20th Field Art."
"HNHBKOBOMD";"EM-5e Cuirassiers"
"HNHRLQIFGP";"2-8e Hussards"
"HNHSISVJBQ";"D-104 Afdva"
"HNIBZHYGZZ";"5-2-MSR33"
"HNJFZIQNQD";"HQ-22 ADR"
"HNJJHBDBMJ";"B-43 Tkbat"
"HNPBPIZDJL";"I,/19-y Gv. APIB"
"HNPFPFMYMP";"Kom.-1-45-y Gv. Tank. Polk"
"HNPGGBZKLO";"6-2-40y TP"
"HNPUSFMJLM";"3-1-119-y Otd. Tank. Polk"
"HNTFAITLMG";"2-150. Pionier"
"HNTSFWEXED";"8-3-MSR1"
"HNTSUPDHWZ";"12-4-199y Art."
"HNUHPCOIGS";"2-1-GeWR5"
"HNXAWHXKMV";"DB-3-59 pz"
"HNXXLDWOSM";"1-1-914y Art."
"HNYZPPMNDH";"C-V,/TLI"
"HOBEPQCSTO";"3-1-1.dp"
"HOCILYMHHA";"G-IV,/RGJ"
"HOCUWSALKF";"3-7y Tank. Bat."
"HOFJFJOABT";"1-526-y Otd. Zen. Rak. Bat."
"HOHCKCWVMT";"3-2-353y GvTP"
"HOHMQKXZEV";"HQ-2-82nd Field Art."
"HOJCTCNNST";"1-14. ppr"
"HOKNRSMMSJ";"10-4-290y Art."
"HOLDNUWRWQ";"1-MSB-PR17"
"HOMQQPKNJB";"SK-KG2-ABr5"
"HORWBCGVOL";"Staf-43 Painfbat"
"HOSZXFZAHW";"A-I-RAAA 73"
"HOTDDVRCKP";"Kom-.1-87-y Art. Polk"
"HOUMXAEGMY";"3-1-23-y TP"
"HOVDCNDYNV";"2-1. ppr"
"HOVIHKKQZK";"B-142 Painfbat"
"HPHFLKTMHJ";"1-3-3 pcz"
"HPIEVBIHCH";"Velitelství 2-7. tp"
"HPIJJMRIVU";"DB-1-55 pz"
"HPMFFWFBVH";"1-4-332. kdbr"
"HPNKTHPICA";"2-3-68. msp"
"HPNXVUGCAP";"HQ-Almansa"
"HPQBWYKVZB";"Sicherungskompanie 20"
"HPQEJPAWCF";"3-2-79y GvTP"
"HPUAZFOIFZ";"G-2-325th PIR"
"HPXHYFJJFT";"1-863-VKK 451"
"HPYQXXKGEB";"2-36. Jäger"
"HPYXXSPZCE";"1-PzB-MSR23"
"HPZMQWMGPO";"L-1-77th Field Art."
"HQAQODWGVG";"9-3-PR22"
"HQBMJFUNGP";"C-Mérida"
"HQDYQCWKQZ";"1-826-VKK 322"
"HQFXTKQFOU";"1-2-38. dp"
"HQGLGVJXTU";"3-1-36 pz"
"HQHXVASIBA";"K-3-60th ADA"
"HQIKTJZOYT";"11-4-87-y Art."
"HQIWKNNDIH";"2-45. Artillerie"
"HQQDBZARSK";"4-FJB 254"
"HQRZJZECNP";"2-858-VKK 471"
"HQRZOYWWJI";"Velitelství 1-2. tp"
"HQXOPJYATF";"SK-2-PR19"
"HQYFSSNMOA";"Kom-303-ya Art. Brigada"
"HQYQMDOWFW";"2-PB-MSR28"
"HQYYPEPRPX";"2-TkBat-204y GvMSP"
"HQYYWHIEYC";"16-6-5 Baa"
"HQZFXLISNW";"2-104. Panzer"
"HRFELHJHXN";"SK-7. Pionier"
"HRINULPMON";"3-2-4. msp"
"HRKNZQYKMP";"SK-3-AR20"
"HRKTHCFCJF";"1-622. Jäger"
"HROHLICMRX";"Velitelství 3-361. dp"
"HRRUIDPKAS";"2-85. Artillerie"
"HRSMUBWUZE";"III-11FighterRgt"
"HRTJZNDBWW";"2-3-332. kdbr"
"HRUYTWZBOS";"62 krozp"
"HRWLKKHFDH";"Spets ""A"""
"HRYPLQBPTE";"1-4-75 pz"
"HRYPUDUSSH";"11-4-126y Gv. Art."
"HRYUGZRBPO";"3-305. Artillerie"
"HSBECJPAKM";"1-149y PT"
"HSHHWANBXI";"1-542. Jäger"
"HSJCWBHLJC";"3-5e Dragons"
"HSJPEQNEFX";"2-1-275y GvMSP"
"HSKWUWWERJ";"932. Jäger"
"HSKZVMJLGQ";"1-1-67. msp"
"HSODOGBLLY";"3-5. plrp"
"HSOOBSNEKP";"C-79th Engineers"
"HSRKAQJYLE";"2-1-1.dp"
"HSWCUDXKGO";"BDP-83 prplot"
"HSWRFTOBXE";"Kom-.2-170-y Gv. MSP"
"HSWZJOCNHK";"4534-VKK 453"
"HSZIVUQKJK";"4 eś"
"HTCWYIFWWZ";"C-1-10th SFG"
"HTDEZECNAY";"SK-741. Feldjäger"
"HTILCYUAXA";"2-2-15. tp"
"HTMQEMROEY";"1-1e Artillerie"
"HTNSTXWQRR";"11Maresk"
"HTOHDGZRXP";"SK-132. Pz.Gren."
"HTQWMJAABI";"2-1-8 Bah"
"HTSGQYBCDG";"CA-1er RCAM"
"HTTZRZLCHU";"I. JS/JBG-77"
"HTWXYUVYVI";"3-1-MSR31"
"HTXARKFSPX";"M-3-504th PIR"
"HUAUXOPKZY";"HQ-9th/12th Royal Lancers"
"HUDKUNMDXS";"3-TkBat-40y GvMSP"
"HUIRXPIAZW";"1-1-295y GvMSP"
"HUJVYZUZNM";"1-1-10. tp"
"HUQDWKIAYQ";"2-1075-y Otd. Zen. Rak. Bat."
"HUQHFPFQPQ";"A-16th Engineers"
"HUQULSJTPC";"2-1-AR11"
"HUSJNYUOSV";"SK-114. Panzer"
"HUSYCNPIXT";"1-1de Karabiniers"
"HUUGNDXAWA";"C-DCA 11"
"HUUYMWOARD";"16e Esc. d'Aviation"
"HUVZDXATKH";"SK-GeWa19"
"HUZOUBIHTU";"3-172y oVP"
"HVAHELEIIV";"3-14 ksap"
"HVDKPIDGKA";"HQ-49th Field Art."
"HVEBRTTKAF";"2-MSB-PR16"
"HVGDAZNCTB";"M-3-17th Field Art."
"HVIWNUVZNT";"Velitelství 1-65. msp"
"HVMQRWVJBM";"1-2-8. tp"
"HVNZILJPAZ";"1-9 br"
"HVPRKDVRFI";"3-3-23 pcz"
"HVPUFJMBPH";"2-43. FlaRak"
"HVRMDLLYCW";"2-261. Fallschirm."
"HVUQJZBEMU";"9-1-54-y Art."
"HVVVEMCHPF";"DB-5 br"
"HVVWSUWXLH";"1-3-28 pcz"
"HVVXJYZWCS";"3-102. RakArt.-Bat."
"HVWLHFQQMR";"6-2-283y GvMSP"
"HVXETTRXMQ";"E-2-3rd Helo."
"HVZAYEMDEE";"3-53e RA"
"HWFAQQKKFL";"8-3-AR8"
"HWFZVAHANV";"3-201. Panzer"
"HWFZXZDPRV";"SK-542. Jäger"
"HWGJNFFECM";"831. Jäger"
"HWGUARWYJV";"HQ-62A"
"HWRPXTAVCZ";"1-Res.MSB 13"
"HWVJPWGXPA";"3-4-9 pz"
"HWZDCRJWAV";"I-3-11th ACR"
"HXACESBCPG";"2-22. vp"
"HXALBWSQEK";"DD-3-22 pa"
"HXDLLXGBGS";"7-3-MSR29"
"HXHAEMBSEO";"822. Jäger"
"HXHWMSVYRM";"T-5-41st Field Art."
"HXLAWVEZWP";"EM-153e Infanterie"
"HXNFPRCXIL";"3-810-VKK 251"
"HXRDNOODFV";"SK-FRR8"
"HXRLZCGXCI";"2-12. plrp"
"HXSVJSRLPR";"2-4452. Sicherungs"
"HXUBWAPBMZ";"2-863-VKK 451"
"HXVTIBTTXP";"D-1-36th Field Art."
"HXWCDNJOFW";"Kom-68-y Razv. Bat."
"HXZHJTSBMT";"2-4301. Sicherungs"
"HXZNHJPTTN";"SK-351. Jäger"
"HYGJUCQQSA";"E-3rd Aviation"
"HYGLYNPZNM";"SK-VKK 244"
"HYIEAVQOUV";"2-3. ppr"
"HYIXOSMELJ";"2-MSB-211GvTB"
"HYJIPPRMFX";"6-2-AR11"
"HYKDXVFKPJ";"4311-VKK 431"
"HYMASZUAOV";"D-1-68th Armored"
"HYREKPOPDR";"2-MSB-15-y GvTP"
"HYWLPATAFG";"2-2-68. msp"
"HYWPOWAXIS";"5-2-44-y TP"
"HYWWWOYGDY";"C-Alcantara"
"HYYYCFBFDX";"3-1-103. tp"
"HZFBPVXPBC";"14 Air Def. Bty."
"HZGKSXAWYW";"3-1-79. msp"
"HZGMGOCCTG";"3-1-MSR16"
"HZHOJXSTUG";"A-Cantabria"
"HZKRHACJNI";"3-1 sbsz"
"HZRDQEBOCG";"Kom-.3-7-y Gv. Tank. Polk"
"HZREIFTVQS";"2-1143y Zen. Art."
"HZSMSBIAHY";"SK-123. Panzer"
"HZWUAEOYGY";"6-2-333y MSP"
"HZYLSEJSUT";"D-Royal Yeo."
"HZYSAWMIFT";"9-3-249-y GvMSP"
"IAAUXYJZAD";"SK-223. Pz.Gren."
"IABXNJUFOH";"2-PzB-MSR41"
"IADWTNOATW";"SK-281. Panzer"
"IAJYEANKVZ";"2-3-10. tp"
"IALVPWCSPH";"Det. A-42nd ECS"
"IAPBZRFUCS";"M-3-66th Armored"
"IARQVTYEWV";"Velitelství 3-10. tp"
"IAWOTVFQQV";"1-18 dplot"
"IBBFYVHFDV";"1-PzB-MSR24"
"IBBNREQCUZ";"9-3-MSR34"
"IBEMRUFAXF";"2-2-68 pcz"
"IBFAKFECOY";"1-GeWa1"
"IBJUSXIVOS";"Kom-.2-15-y Gv. Tank. Polk"
"IBOBWPUCHU";"4-292. Pz.Gren."
"IBQBVOONYW";"4-212. Pz.Gren."
"IBRGQQKMUM";"A-43A"
"IBSRCWJGZW";"6-2-MSR14"
"IBTMPOBEZD";"X-6-41st Field Art."
"IBTRTZZAJV";"3-525. Artillerie"
"IBVMAHYPLJ";"1-20y Razv."
"IBWBTEJDKR";"AT-5-16th Mech. Inf."
"IBZRKPYFAE";"2-4-104. msp"
"ICBAXELXCM";"3-2-3. msp"
"ICCCUJZSNT";"DB-1-84 pz"
"ICCJWRDJMD";"II,/294-y ORAP"
"ICEGSFIIWG";"3-353. Pz.Gren."
"ICHDVBIIEW";"Velitelství 1-51. msp"
"ICHSNZDWYU";"1-1-13 pz"
"ICMPMGNMSD";"Velitelství a štáb 20. MSD"
"ICOSRXESNP";"2-58. Sicherungs"
"ICRBDPNMIS";"2-3-7 Bah"
"ICUQAINRTW";"HQ-5RDG"
"ICUZZMKZQQ";"4-224. Panzer"
"IDAKCZJDKC";"B-11ste Smaldeel"
"IDDSDJTNTP";"3-144y Zen. Art."
"IDDSEYRMCP";"2-1-332y GvTP"
"IDEBSHYTUB";"A-4 Para"
"IDEKQXOOXK";"8-3-MSR9"
"IDITKXWNTY";"C-44 Painfbat"
"IDJKDUJJJB";"2-3-104. msp"
"IDKHNJBOSS";"2-12y Razv."
"IDLALUMXRY";"1-9. ppr"
"IDNIUFCOBB";"SK-310. Pionier"
"IDOIFRZRUW";"E-3-67th Armored"
"IDOQEUVPJK";"2-TkBat-41y MSP"
"IDPZHAYXAR";"SK-127. Jäger"
"IDUCIYLIXP";"2-112. Pz.Gren."
"IDUJRBDYHY";"Fernspäh-Kie 300"
