"TOKEN";"REFTEXT"
"GAELKAEMZF";"3-5 dam"
"GAHKTLMCFG";"ECS-1er Spahis"
"GAIFAEXOGP";"1-3-231. GebJäger"
"GAIUCVDQIK";"Battery HQ"
"GAJDFQILAE";"HQ-B-V,/RRF"
"GAKNSEVIOO";"2-4-10. Aufk. Bat."
"GALKKGGMJG";"BCS-1-54e RA"
"GALVQJWGYV";"2-1-5e Cuirassiers"
"GALZGIWUHV";"3-B-8CH"
"GAPYKRIFUW";"Sicherungs-Zug 353/4"
"GARORCZGLC";"HQ-A-I,/Staffordshire"
"GATPCFGICE";"2nd Platoon"
"GBBAJVAJGM";"2-331CC-33e Génie"
"GBEHXHYZIL";"3-A-VII,/RAR"
"GBEPQQMDGR";"1-2-99e Infanterie"
"GBFNAGKHFN";"3-C-4 Para"
"GBGFXTSNVY";"2-4-282. Panzer"
"GBJLTYDRHT";"ECS-12e GHL"
"GBKEKRTBUE";"PCE-4-92e Infanterie"
"GBLDKOKIRK";"2. Batterie"
"GBWESGMGQI";"2-AT-5-16th Mech. Inf."
"GBWNONTGWS";"3-C-43 Tkbat"
"GCAFRGAWIB";"Führungsbatterie"
"GCBVZMLWGG";"1-Cyclops-2RTR"
"GCERDGKVQM";"Führung"
"GCEZNXVNTI";"5 komp. czołgów"
"GCFMXNXNJD";"Battery HQ"
"GCGPBVGFCK";"PCE-3-2e REP"
"GCGVDBAQLX";"3-(2-TerrF)"
"GCMWCIUVKB";"Groupe de Reco"
"GCNKGEYQNN";"Stab-10. Panzer"
"GCOSXSKZLM";"1. Zug"
"GCSUIRKQEO";"2. Zug"
"GDBREUJOSK";"1. Zug"
"GDCMTFBZQH";"PCE-3-5e Dragons"
"GDHGBCLZQD";"3-III-5FighterRgt"
"GDIOPMXHII";"2655 Sq. AAC"
"GDIQFICJHG";"3e Section"
"GDJAOQFZRN";"2-1-33-y IAP"
"GDNKRGGIII";"Cavalry scout Platoon"
"GDOKGWELTM";"Mort-Wpn-3-RCR"
"GDOWFVEVHB";"PCE-3-1er RCAM"
"GDPJXPMOAI";"PzJäger-Zug"
"GDQYTVCOXV";"1-CCM-1er RCAM"
"GDROIVBSOL";"HQ-C-V,/RRF"
"GDSNQUUWZU";"2-1-JBG-28"
"GDTKFYIISY";"3-B-Las Navas"
"GDTNAHQWZN";"2-Gpt. Reco."
"GEBJHIMZDX";"2-332CC-33e Génie"
"GECFMFRQPJ";"3 pelnatres"
"GEHMQTOQYI";"2-SK-10. Panzer"
"GEMYFPLPEH";"3-4-303. Panzer"
"GEPLJJLVJZ";"4-C-55 Painfbat"
"GEVCUSFHKQ";"bevop"
"GEWUSTDDIP";"CCS-1CC-10e Génie"
"GFBSBTRNNP";"2-1CCM-13e Génie"
"GFFECYTWWV";"3rd Platoon"
"GFFJJFPNNT";"Wpn-I-2-136th Mech. Inf."
"GFJFMLFYKQ";"2-(1-TerrC)"
"GFLHZBPQIC";"Stab-3-102. Panzer"
"GFRBHICOOU";"3-3-5e Chasseurs"
"GFVYVHPVTW";"3-4-301. Panzer"
"GFYGDGQGSR";"Stab-5-81. Geb.Artillerie"
"GFYYJAOJRS";"2-B-Mérida"
"GFZVWREVDD";"2. Zug"
"GGCRHWBCFJ";"Sicherungs-Zug 7311"
"GGGBEYAOCA";"Stab-2-112. Panzer"
"GGGBIHAGVP";"2-3-43e RAMa"
"GGMLMZQFIN";"1-C-11 GACA"
"GGNVIFADZJ";"Stab"
"GGQTXLEPWF";"1-1-833-y IAP"
"GGTGKQGBDG";"1-B-I,/KORB"
"GGVHEXWTRY";"2. Zug"
"GGVIVOXYTN";"Logistikgruppe"
"GGWWZONDES";"1. Zug"
"GGXSTVVZDU";"2-G-2-RCR"
"GGZMGKFRXK";"3-5-4. Aufk. Bat."
"GGZUUGNXSH";"PCE-2-3e RPIMa"
"GHAHXFWAAC";"4-Badger-2RTR"
"GHEMCCVHZS";"5-B-VII,/RAR"
"GHIXXXMXOF";"PCE-4-21e RIMa"
"GHLHWUHWVR";"2-Roussillon 1/11"
"GHMJYXWZCM";"2-3-403 RA"
"GHNRLSZRWZ";"1-B-101 Tkbat"
"GHRUTDRPCM";"4th Company"
"GHSJQFFDUC";"1-D-Cantabria"
"GHWBUBJIOJ";"Sicherungs-Zug 7333"
"GHWLWRWSAY";"2-A-I,/Scots Gds."
"GIFBUYETXE";"Troop HQ"
"GIGONUINBL";"1-E-1st Aviation"
"GIITLIJTBS";"2. Batterie"
"GIKKUZXDUQ";"10-C-V,/RRF"
"GIMOJQSXCO";"PCE-2-3e Chasseurs"
"GINJRIAKBR";"Aufk.-Gruppe"
"GIONGCSXSQ";"5-B-I,/PWORY"
"GIPJSLXMVQ";"Logistics Group"
"GIQSTGLOHF";"2-Navarre 1/3"
"GIRVHVIWOL";"2-170-45 Field Rgt. RA."
"GISIXHTKNO";"Panzer_Gruppe"
"GITRTZAZLS";"1st Troop"
"GIXURWDMFL";"1. Batterie"
"GJAPIJLKZY";"BCS-4-25e RA"
"GJAXAESSPW";"Carros-1-GBLA I/14"
"GJKXFLIYIQ";"2-V-5-16th Mech. Inf."
"GJKXXVDSZH";"Section AA"
"GJMTOPSLQU";"CCAS-170e Infanterie"
"GJQEJWCPQD";"Führung"
"GJQNPJHLYM";"1-1-20e RA"
"GJQYVTXNCH";"3-2-242. Panzer"
"GJTNTTFXRV";"2-3-42e Infanterie"
"GJUDOCRVAU";"1e Section"
"GJWEHBAKTM";"1-1-1er RHP"
"GJYVNSIFYK";"4-Det./1er RPIMa"
"GJZZLPQGQI";"HQ-A-I,/RAR"
"GKFVNBHFBM";"4-1-1er RCP"
"GKGPMDLVBJ";"Batterie PC"
"GKHQBGUSPJ";"2-1-11e RA"
"GKHYXJJUUS";"2-1-40. PLMB"
"GKIKJRGEDJ";"Squadron HQ"
"GKIVQWZSXL";"4-B-12 Painfbat"
"GKIVYQCHLK";"1-1-730-y APIB"
"GKIWSTKUGK";"Groupe AA"
"GKJELCLLOW";"Company HQ"
"GKJUKOZFLH";"HQ-D-I,/Scots Gds."
"GKQBHKPGLL";"4-3-1er Spahis"
"GKSFNVNDJE";"2-4-110e Infanterie"
"GKSNBQCAOX";"3-1-8e Hussards"
"GLARVUUKFW";"102 Field Sqn (24"
"GLGDVYEKDN";"ECS-3e RPIMa"
"GLGWUXSGSQ";"3-3-3e Dragons"
"GLPMLUAXFQ";"2. Batterie"
"GLROXRSCCN";"4-B-Farnesio"
"GLUMUPXLAI";"AC-1-16e Chasseurs"
"GLXKLPKKVE";"HQ-C-15 Para"
"GMDOVUNXVD";"Sicherungs-Zug 7324"
"GMFVXPEVSJ";"3-1-LSRCH"
"GMGSQTQSGF";"3-35 Air Def. Bty."
"GMISZUVKXP";"3-2-JG8"
"GMMTDOJXYV";"2-A-492nd TFS"
"GMOJFYUPVF";"2-B-8CH"
"GMSSGGBMTS";"2nd Platoon"
"GMSVBHJPGY";"1. Zug"
"GMSWRGKOPK";"1-4-294. Panzer"
"GMVLGEXAXK";"2-2CC-2e Génie"
"GMXOTEOZLZ";"HQ-5-RALC"
"GMXWAGLIFH";"Sicherungs-Zug 7313"
"GMZQTSSQWW";"4-4-19e Chasseurs"
"GNARKGQDZG";"1 pluton czemiczny"
"GNETZVAEHM";"1-1-31-y Gv. IAP"
"GNGJUDZTQH";"2-B-16. HFR"
"GNGOYKIFUF";"Platoon HQ"
"GNIMPOIAIT";"AC-2-19e Chasseurs"
"GNJJRYXQVN";"2-5-8. Geb.Panzer"
"GNLPGDNAHY";"2-C-5-RALC"
"GNLVFPPWIB";"4e Section"
"GNOIGUHMQU";"2-1-JBG-37"
"GNRVLFVYIM";"PCE-1-21e RIMa"
"GNVWLHENKO";"3-1CCM-13e Génie"
"GNWNZJCTLU";"3-E-2-RCR"
"GNXQUPAAQY";"Section PC"
"GNYKKKLKQO";"3rd Battery"
"GOAYMYZLWK";"2e Batterie"
"GOCEHZWQCR";"Recon-A-I,/Scots Gds."
"GODKXNCHGF";"4th Company"
"GOKFLKUOOJ";"BCS-4-401 RA"
"GOKLWFMYAH";"1-ya Rota"
"GOLKKNHCMQ";"1-T-4-16th Mech. Inf."
"GORDLESBSH";"3-3-86. Geb.Jäger"
"GOROJBZPFD";"Führung"
"GOWWWDHWQZ";"3e Section"
"GOZFIWZIPA";"1e Section"
"GPCVKCACQI";"2-C-I-RAAA 73"
"GPEQCRCASS";"B-Mr"
"GPHCAQPWII";"3. Zug"
"GPJKIJPJIG";"1st Platoon"
"GPKDBDQINN";"2-4 Field Sq. RE"
"GPLOPGGEOZ";"Führung"
"GPMBCUDRSU";"Section AA"
"GPOJTABJHQ";"4-A-43 Painfbat"
"GPXZIEJQTB";"2-4-3e Infanterie"
"GPYTROVPDE";"4-M-3-RCR"
"GQAFZYFPVY";"Sicherungs-Zug 7423"
"GQAMWPMJDX";"1-1-JG9"
"GQAZSYXLSZ";"Aufkl.-Gruppe"
"GQBRTDBITH";"2-1st MP Coy."
"GQGJBVOPVN";"1. Zug"
"GQGJMXCSRG";"1-B-40 Field Rgt. RHA."
"GQGRTJXITP";"2-III-11FighterRgt"
"GQHKVSOKCA";"3-C-Alcantara"
"GQJVVHTAEO";"HQ-40th Army Eng. Supp. Grp."
"GQKZYZWWCY";"4-B-15/19RKH"
"GQNRWJGCUN";"3-C-1-16th Mech. Inf."
"GQQPMHQKWS";"4-J-3-R22R"
"GQRSODWVYJ";"1st Troop"
"GQSNINOCVW";"2-2-102. RakArt.-Bat."
"GQTGUOFKHZ";"1-C-52 Tkbat"
"GQUNTVUVSQ";"1-4-561. Panzer"
"GQWCIKDNMB";"3e Patrouille"
"GQYAWXVGXF";"2-M-3-34th Armored"
"GQZXAAPKWJ";"Führung"
"GRAAYRKRTH";"1. Zug"
"GRBAWGYNYM";"3-A-3-RCHA"
"GRFHGTILAU";"2-3-301. Panzer"
"GRJOPIYRXU";"B-12 Squadron"
"GRKHMOEMOQ";"Führungsbatterie"
"GRMFZNOOZE";"2. Zug"
"GRONUEZIIX";"2-1-Res.PzR. 15"
"GRPCEOZFRB";"1e Section"
"GRRLZJTGOU";"2-5-282. Panzer"
"GRRVBGCHPB";"HQ-D-1-5th Field Art."
"GRSOPWBWRS";"HQ-M-3-RCR"
"GRZCACVCET";"2-671 Sq. AAC"
"GRZSSNMBDW";"2-4-243. Panzer"
"GSBITNUEJE";"2. Zug"
"GSBMCYYAWO";"Stab-3-241. Panzer"
"GSDADDWTPD";"2-5-102. RakArt.-Bat."
"GSHURCHTLC";"Section de Reco"
"GSICNYOBAK";"2-B-3-PPCLI"
"GSMUUEIJHU";"2-3-114. Panzer"
"GSNTBMEVBL";"Stab-5-303. Panzer"
"GSQSCAJUTE";"Q Squadron"
"GSRRXXKINQ";"HQ-B-I,/PWORY"
"GSVGQRSVZE";"Führung"
"GSWUJBWDJU";"2-3-231. Panzer"
"GSYYQCUMWW";"1-3-11e RA"
"GTFJFBXSIN";"Stab-FErsatz-Bat. 230"
"GTHIJGOVPY";"HQ-C-II,/Queen's Rgt."
"GTIYIOIAXQ";"1-3-561. Panzer"
"GTJKMLXYYO";"HQ-11 Air Def. Bty."
"GTLXGNJPTA";"3rd Troop"
"GTMRYVOIOH";"3-53 Paluabt"
"GTNYZYNYVR";"3-4-3e RPIMa"
"GTPYSPIQNT";"2 pluton czemiczny"
"GTRCHTSVSV";"2-A-16. HFR"
"GTVWJRMKVE";"3-1-296-y APIB"
"GTWISCYUZZ";"Mörser-Batt."
"GTWWIZFJCR";"HQ-B-QOH"
"GTYQOBHAPA";"2-129 ADA"
"GTZZNTFXID";"Führung"
"GUAROORKNC";"2-A-9th/12thQDG"
"GUASZFLFZW";"Teile-4-Beo.Bat. 83"
"GUBDWVOPSZ";"ECS-5e Dragons"
"GUEHICZPOA";"3-H-2-136th Mech. Inf."
"GUEJNNYNQX";"1. Zug"
"GUFYTICPCI";"1. Zug"
"GUGVLXCCZI";"5 pluton czołgów"
"GUJNYGNSKA";"Protec-2-3e Cuirassiers"
"GUKJSXEWDZ";"Stab"
"GUNAVOIHWU";"3-3-126e Infanterie"
"GUOPAHRAJZ";"1-B-103 GnBat"
"GUQTSOPOMJ";"1st Platoon"
"GUUOEDHWGM";"1-4-291. Panzer"
"GUUPMJIKFQ";"2nd LSV Troop"
"GUWRTAOBVG";"3. Zug"
"GUXQHJGWQH";"2-I-11FighterRgt"
"GUXZNYACTP";"1. Zug"
"GVAHLSDRID";"2-4-13e RA"
"GVATGLDXYE";"2-A-42 Painfbat"
"GVBQYVYITT";"2-5-113. Panzer"
"GVJJVCDSCN";"1st Platoon"
"GVMFCIUOGP";"1-A-41 Painfbat"
"GVNLLNKDFU";"1-C-QOY"
"GVNVBWSTDE";"Stab-103. Pz.Gren."
"GVPFJGSQJN";"2-F-2-R22R"
"GVZJGHTASV";"Section PC"
"GWAAXZXWFT";"4-B-101 Tkbat"
"GWBKUKUAYT";"2-D-1-4th Cavalry"
"GWCLRSNNJN";"3-1-3e Cuirassiers"
"GWFTWULGWU";"3-A-14 Painfbat"
"GWGLMZUPDU";"Cavalry scout Platoon"
"GWJONCEZBX";"2e pelnatres"
"GWMNTTXSTG";"Grwr.-Gruppe"
"GWNROYECYD";"Platoon HQ"
"GWOVDTBQEG";"Sicherungs-Zug 4413/01"
"GWPRSOQKOL";"HQ-30 Air Def. Bty."
"GWPUKCTVFG";"PCE-3-4e Etranger"
"GWRAMUFAER";"1-A-QOH"
"GWTKDJJUDV";"1-C-43 Tkbat"
"GWTPSRUWFV";"Engineer Recon Patrol"
"GWTZIPFBHY";"Section de Soutien"
"GWUROFRHGY";"4-1-3e RPIMa"
"GWUUWEPTIU";"1-A-102 Infbat"
"GWWGCXFYQQ";"2-FErsKie."
"GWWHLGYCCF";"1-1-48. Sicherungs"
"GWYMVPOHRE";"Supply Battery"
"GWZDWFPZMR";"HQ-B-3 Field Rgt. RHA"
"GXAZAECEYB";"ECS-9e RCP"
"GXBTNYXVOG";"4-2-2e Chasseurs"
"GXCMTYCFTG";"HQ-B-40 Field Rgt. RHA."
"GXDIFFCMNK";"1-A-46 Painfbat"
"GXKEDBMFMR";"1-3-403 RA"
"GXKVITCCQQ";"3-3-121. Panzer"
"GXMXJNVLQB";"1st Platoon"
"GXRHETTROK";"2. Batterie"
"GXSJKASUXI";"Det.-13 Paatcie"
"GXVNKLPZJO";"3-4-1er REC"
"GXVNOSJGEB";"HQ-(2-TerrB)"
"GXZWJKJETM";"1-2-88. Geb.Sicherungs"
"GYFAOSWSSW";"2nd Recon Platoon"
"GYFJFQTLRP";"HQ-A-V,/Queen's Rgt."
"GYIGQLESAB";"Groupe AA"
"GYQXGTNRIR";"HQ-(2-TerrE)"
"GYVKPDWIVA";"2-13 Paluabt"
"GZAJWPUWUD";"2 pelnatres"
"GZASULDKTL";"PALR-Gruppe"
"GZBVOCBWCD";"11-C-VII,/RAR"
"GZDJLXXPWG";"1-3-85-y Gv. IAP"
"GZFBGBMTCM";"3-ya Rota"
"GZFBSASENG";"2-R-4-16th Mech. Inf."
"GZHOOQQPZL";"3-3-4e Etranger"
"GZNUIWMFDG";"Führung"
"GZNUMYZQBX";"Field Eng. Group"
"GZPAFUTWBV";"Führung"
"GZQUUGTMEI";"3-1-14 pappanc"
"GZSZSQPIMT";"Flak-Gruppe"
"GZTMKKYXKG";"3-1-48. Sicherungs"
"HAELBGJESI";"3rd Platoon"
"HAHETSETSY";"PCE-1-4e Etranger"
"HAHVAHLNTM";"Drohnenbatterie 100"
"HAIRSVQICI";"Wallmeistertrupp 471/5"
"HALLTNSERY";"3-2-559-y APIB"
"HAOADMZLNG";"3-4-563. Panzer"
"HAYEQLHLMD";"1-51 Paluabt"
"HAYPPIMWUK";"1-115 Provost Coy. RMP"
"HAZMIZRHUK";"Recon-A-III,/RAR"
"HBAIRDLTHD";"15-D-I,/York Vol."
"HBEHEJLGQA";"1-1-3e Hussards"
"HBGVHDKRCN";"1st Battery"
"HBIHLTEGQW";"Fla-Gruppe"
"HBLUTIMQXB";"AA Platoon"
"HBNBZKDVPP";"Mortar Battery"
"HBPNSSFJZP";"PALR-Gruppe"
"HBQEQZBDRJ";"BCS-4-33e RA"
"HBRVIVUOYI";"2-2-48. Sicherungs"
"HBSXBGXDKZ";"Stab-301. Panzer"
"HBURANCUUZ";"1-A-12 GACA"
"HBWMSSBDNK";"2. Zug"
"HBYDHLKSKN";"Platoon HQ"
"HBZZUPRGUU";"3-B-1-PPCLI"
"HCHIDFKLED";"3-4-10 Para"
"HCKJYFNNSG";"Air Defence Group"
"HCLBGNNHOL";"Artillery Group"
"HCMOJCAVPQ";"2-64e Cie. du Génie"
"HCQEUNOJGB";"BCS-3-1er RA"
"HCRIDQBHHI";"Stab-1-108. Sicherungs"
"HCRUMKSKJZ";"3-2CC-1er Génie"
"HCSKIZGXUJ";"HQ-1CID"
"HCVAQAETBQ";"2-S-4-37th Armored"
"HCXTYRMFNT";"2-A-III-RAAA 71"
"HDAPVRPZOC";"verkgp"
"HDBLQDBPOJ";"10. Zug"
"HDCHLQELYE";"1-A-322 Sq."
"HDEZOCUZUC";"2e Section"
"HDJYFCCMRL";"PCE-3-1er RHP"
"HDLHNGRXRK";"4. Kette"
"HDLIIZMEXW";"1-19 Squadron"
"HDONHVFTKE";"1-2CCM-13e Génie"
"HDPQYTACVO";"1-3-8e Chasseurs"
"HDSWFRYBJE";"2-2-35-y IAP"
"HDYCRTLJQE";"Supply Troop"
"HDYEJYHVKW";"pelvm"
"HDZJPKWDAC";"4th LSV Troop"
"HECOLAMIOV";"HQ-C-II,/York Vol."
"HEEKFESMDB";"2-I-20FightBombRgt"
"HEGBBKFTWW";"2-3-87. Geb.Jäger"
"HEJEYUMZBC";"4-B-13 Painfbat"
"HEMKWRFUTE";"1-1-25e RA"
"HEOETGCAET";"1st Platoon"
"HEQCTZNKBF";"1e Section"
"HERFCMHRCR";"1-A-1-PPCLI"
"HERFPUKQHG";"2. Kie"
"HETIBKWXEF";"Section de Reco"
"HETPNMDVFV";"2-D-59 Tkbat"
"HETZADJEJE";"Führung"
"HEZGIEVDQP";"1-3-152e Infanterie"
"HEZJUYIQAK";"1-A-313 Sq."
"HFADBHIKTS";"Grwr.-Zug"
"HFBUBJSHBP";"Company HQ"
"HFHDLKQIDG";"1-D-10th Cav. Bat."
"HFKBUKVDFZ";"2-1-54e RA"
"HFPPWEWNRD";"2-B-Royal Yeo."
"HFQUUCOOCW";"Stab-5-4. Aufk. Bat."
"HFRECZQBDN";"1-4-102. RakArt.-Bat."
"HFSOWYXOZC";"Stab-HFS 10"
"HFWCTNFCJZ";"1st Flight"
"HFYHGRIYYO";"Det. Lemwerder"
"HGADWOSQYO";"1118 Field Sqn (24"
"HGNTROBBFG";"Sicherungs-Zug 7312"
"HGNVBJMOLD";"AC-1-30e Chasseurs"
"HGOTQWOHNA";"Führung"
"HGRNTTNLLU";"Protec-4-3e Dragons"
"HGSZUWFXEQ";"3. Zug"
"HGWBYTALQM";"Führungsbatterie"
"HGXFSYIZVG";"AT Group"
"HGXGZRSJDO";"1st Attack Platoon"
"HHKHMCVZQK";"1-12 Field Sq. RE"
"HHKQDZNBDE";"3-(2-TerrA)"
"HHLZTRCNKZ";"PCE-CEA-8e RPIMa"
"HHMOHLCPLN";"2-1-13e RA"
"HHPJPNVCTF";"kompania zaop."
"HHQWADFAHX";"4-CLR-1er RCAM"
"HHTRQEUPGT";"3-2-8. Geb.Aufkl.-Bat."
"HHUQZMABXW";"1-5-302. Panzer"
"HHUWCQKSUR";"Batterie PC"
"HHVEWZBNQH";"4-5-232. GebJäger"
"HHYMAEGHPB";"ECS-5e Chasseurs"
"HIMBOGWIMX";"Artillerie-Gruppe"
"HIMZVLKXYL";"3-B-Covadonga"
"HINWQIPELT";"4-A-46 Painfbat"
"HIOSQRCOFV";"Stab-II. Korps"
"HIPQNIPNMV";"2e Section"
"HISJUFVNOD";"Section du Génie"
"HIZEUHMKWJ";"HQ-C-4RTR"
"HJAAPIVNFZ";"2. Zug"
"HJBOLGOSFC";"Section PC"
"HJBTCQWYYB";"3-4-241. Panzer"
"HJCNRPVPDB";"1-2-75e RA"
"HJFJZVEVKY";"HQ-Wpn-2-R22R"
"HJGDNXJUEV";"2. Zug"
"HJHJMIRRQE";"3-Y-5-16th Mech. Inf."
"HJIKGEOHWJ";"Führung"
"HJJHRYWCHH";"5-4-8e RPIMa"
"HJMLIWLTQI";"2. Zug"
"HJSTZJEQDK";"1-3-124. Panzer"
"HJVBLROMMU";"Section de Mortiers"
"HJZFRALFWN";"klucz rozp."
"HKBQILUYZX";"3-B-3-RCHA"
"HKBUJMNLOX";"1-1st MP Coy."
"HKCMIJGIKI";"1-A-Alcantara"
"HKENTKPHHG";"HQ-A-I,/PWORY"
"HKFTWRKDVW";"3-3-3e Cuirassiers"
"HKGBJYSQJO";"1st Company"
"HKHJXZGQBX";"3-C-Cantabria"
"HKLIYIGHUR";"15-D-I,/Green Howards"
"HKLLUMCPMT";"3-4-234. GebJäger"
"HKWQONPFVY";"Stab-114. Panzer"
"HKWQTSQVSN";"Stab-4-103. Panzer"
"HKYMPRNEPY";"3-2-JBG 34"
"HKYVEFCKFX";"1-C-45 Afdltlua"
"HLAJKMJYPJ";"1-114 Provost Coy. RMP"
"HLCTEGTTYV";"1-HFS 10"
"HLEIGWRGLL";"HQ-C-3-RCHA"
"HLGOYMWBOM";"Protec-4-1er Cuirassiers"
"HLKZKURFUN";"8-D-I,/ASH"
"HLNWETCJCA";"2. Batterie"
"HLOICHIRRR";"Section du Génie"
"HLOPUMNCSH";"4th Troop"
"HLTDNCAMLB";"3-(1-TerrA)"
"HLUHXVKOVR";"Grwr.-Gruppe"
"HMDMTUILTZ";"2. Zug"
"HMEYSFTWLY";"3rd Troop"
"HMJBUYRYJY";"1-III-11FighterRgt"
"HMQNDDHFVQ";"FRR-Gruppe"
"HMTGPJISCI";"Logistikgruppe"
"HMTIPGWJSC";"3rd Troop"
"HMWGMXILCK";"2e Patrouille"
"HMYEFPMYDV";"Section Logistique"
"HNAUSXZLDZ";"Carros-2-GBLA I/14"
"HNCFWZSQHX";"2-3-294-y ORAP"
"HNCGLIWHVB";"3-4-302. Panzer"
"HNDQDOYVBW";"Squadron HQ"
"HNEADEQDAH";"HQ-B-4 Field Rgt. RHA."
"HNHECQQRVG";"1-ya Rota"
"HNNIXQGMZQ";"3-3-114. Panzer"
"HNNJPCWRTL";"2EHL-12e GHL"
"HNNKLWMDBZ";"2-A-III,/Stafford."
"HNOATTAUET";"3-B-1RTR"
"HNOJWOWZVI";"2. Zug"
"HNPLQDVGAU";"HQ-I-RAAA 73"
"HNRWKYOZSK";"AA Group"
"HOCKVFPJJH";"2-3-563. Panzer"
"HOEMJEVRBZ";"2-1-JBG-28"
"HOFMPDUVHH";"2-B-492nd TFS"
"HOJAZUQSMD";"3-A-I,/RIR"
"HOQUDQQGKL";"Sicherungs-Zug 7354"
"HOTZOGYJSX";"1-657 Sq. AAC"
"HOVGHZXLEB";"1-6-27 Field Rgt. RA."
"HOXDZQRJBW";"HQ-D-V,/Queen's Rgt."
"HOXWDWGGLU";"1-4-41. Artillerie"
"HPABKRCXIR";"1-3-2e Chasseurs"
"HPEBIQARRX";"3-1-2e Cuirassiers"
"HPIICWQWHO";"1st Company"
"HPJOHJDEFB";"1-1-24e RA"
"HPMEXOSXUE";"3-3-JG2"
"HPNHRHGREA";"3-2-292. Panzer"
"HPNVYTXTQB";"7. Kompanie"
"HPPYQTPNWE";"1e Section"
"HPUYRPDQYK";"Führungsbatterie"
"HPZBBCGAZU";"3-1-6e Dragons"
"HPZQSMBKGJ";"HQ-A-I,/51st Highland Vol."
"HQLMUZZDLP";"3e Section"
"HQLNSMFNZU";"2-A-1-PPCLI"
"HQNZCAJARO";"3-C-57 Tkbat"
"HQOPWRGOVX";"Stab-2-48. Sicherungs"
"HQTDCTFJSZ";"Logistikgruppe"
"HQYVOYEKMS";"1-3-241. Panzer"
"HRBANDEMUZ";"Platoon HQ"
"HRERPBTRQS";"1-C-41 GnBat"
"HRQTFAJBMB";"2e Batterie"
"HRRFAOXWOD";"3-1-368-y OShAP"
"HRSQCMXLGF";"Stab-565. Pz.Artillerie"
"HRXRZRLVED";"HQ-R-4-16th Mech. Inf."
"HSAQTAARMH";"7-C-I,/Staffordshire"
"HSBVODYJTI";"1-2-3e Dragons"
"HSHRIJGWNE";"Stab-3-8. Geb.Panzer"
"HSKXNBVTYO";"1. Zug"
"HSMCZTEUEL";"1-4-4e Etranger"
"HSNIQOGPXM";"3-4-2e REP"
"HSPGPCSFIR";"3-2-112. Panzer"
"HSPRCEPBRL";"3-1-153e Infanterie"
"HSQKFGWWEN";"Stab-4-231. Panzer"
"HSVNPQBCDA";"2-C-12 Tkbat"
"HSVZYGWUIC";"CCS-3CC-2e Génie"
"HSWUEPDTPY";"1 pluton ogniowy"
"HSXFDYMOJF";"Stab-243. Panzer"
"HTATEKVZSS";"2-4-123. Panzer"
"HTEDRDYFPD";"1e Batterie"
"HTEKEIHMLD";"Section AC"
"HTETJGOIWL";"2-4-6e Dragons"
"HTGCHPHTXZ";"4e Section"
"HTLCNFSDWX";"AT-Wpn-2-R22R"
"HTLWZRSHOQ";"2e Batterie"
"HTXBTLPORW";"2-2-41. Artillerie"
"HTYQSBHZSN";"HQ-B-1-16th Mech. Inf."
"HUAULDDADN";"Aufk.-Gruppe"
"HUAZVCLCBR";"1. Zug"
"HUBZEDUDTD";"2-1-401 RA"
"HUNANDRASA";"1. Batterie"
"HUNNGRRELY";"AT-I,/52nd Highland Vol."
"HUNQCRYFCO";"1. Zug"
"HUOZSSSVFP";"2-3-284. Panzer"
"HUPHULDOSL";"2-2-JG 74"
"HUPRKPDBGZ";"Logistikgruppe"
"HURHZMRORJ";"15-D-VIII,/TLI"
"HURNPLELNN";"2-4-104. Panzer"
"HUSZWPJJAX";"PCE-5e CAD"
"HUUDEYNFYZ";"Peloton AT"
"HUWTUBAYPU";"3-A-I,/Scots Gds."
"HUXFKLPETX";"HQ-2-136th Mech. Inf."
"HUYAHWMVWU";"3-1-20 pappanc"
"HVHWTERDCH";"2-4-564. Panzer"
"HVIGEUHRYR";"1-(1-TerrE)"
"HVJKEUFBAO";"Batterie PC"
"HVJQKETOEF";"1-1-507e RCC"
"HVJQNUZMAD";"1-2-235. GebArt."
"HVKJTKVFWU";"2-2-JG1"
"HVMXDOKBCC";"3-P-4-5th Field Art."
"HVRJEQYLOB";"Protec-2-12e Cuirassiers"
"HVVKRCKNYS";"3rd Platoon"
"HVWAZSWJAU";"HQ-B-8CH"
"HVXXRHZWBM";"2. Zug"
"HWCLRHKLIX";"PCE-3-35e Infanterie"
"HWFGKMRKAP";"2-(2-TerrF)"
"HWHIRCZNPN";"2-3-833-y IAP"
"HWIUUPSOIB";"PCE-CEA-1er RCP"
"HWLLJYUUMX";"1. Zug"
"HWPCGJBMLS";"2-Det./1er RPIMa"
"HWRMRELXIG";"3e Section"
"HWRQLVTQYB";"Stab-4-244. Panzer"
"HWTMJFOFYC";"2-522nd Eng. Coy."
"HWXFKTQRNM";"1-A-4RTR"
"HXALTWCONB";"2-B-12 Tkbat"
"HXJCZIMPNX";"3. Zug"
"HXMBZIZNCH";"3rd Platoon"
"HXOTFKNMFS";"Aero Rifle Platoon"
"HXRONUPHSD";"Sicherungs-Zug 7353"
"HXUYNANJFC";"3-2-8e Hussards"
"HXYNSUWYFH";"3-1-JG7"
"HXZEYFJALD";"Recon-C-I,/RAR"
"HYGAONCJLM";"1-3-968-y Gv. IAP"
"HYNHIRCIVN";"3-Reco-8CH"
"HYPCYQNOFS";"HQ-D-4/7RDG"
"HYPHWZKZYV";"1-(1-TerrF)"
