"TOKEN";"REFTEXT"
"PrC_in12";"지휘 점수:"
"PrC_in2";"분당 지휘 점수:"
"PrC_in22";"분당 지휘 점수:"
"PrC_stan";"주력"
"PrC_stanb";"주력 전투 대대 전용 슬롯:
- #ARMOR 전차 대대
- #IFV 장갑보병 대대
- #APC 기계화보병 대대"
"PrC_tert";"전투 환경"
"ProdPacB";"사용 가능한 팩 수를 표시합니다. 각 팩에는 여러 유닛이 포함됩니다."
"ProdPacT";"팩 수"
"QCTXUKECOO";"이 무기는 이동 중에도 조준하고 사격할 수 있습니다."
"QFIIKTBKXG";"이 유닛은 접근하는 유도 미사일을 하드킬 방어탄으로 요격하도록 설계된 능동방호체계를 갖추고 있습니다. 좁은 교전 범위와 제한된 방어탄 수 때문에 체계의 효과에는 한계가 있습니다.

능동방호체계는 짧은 요격 거리와 전방 180°의 좁은 범위 안에서 접근하는 유도 미사일에 대해서만 장착 유닛을 보호합니다. 방어탄은 인근 아군 보병에도 피해를 줄 수 있습니다."
"QQRLFIVQTW";"저고도 대공"
"QTKHHMBUHB";"고폭"
"RCAGNLPFSQ";"반능동 유도. 이동 중에도 사격할 수 있지만 미사일의 비행 경로가 크게 흐트러질 수 있습니다."
"ROE_adhb";"전진할 때 유닛이 자동으로 어떻게 행동할지 설정합니다. 어떤 상황에서도 목표 지점까지 전진하게 하거나, 사거리 안에서 발견한 적을 공격하기 위해 이동을 중단하게 할 수 있습니다."
"ROE_adht";"지정 위치로 전진할 때의 기본 행동"
"ROE_adv_b";"전진할 때 유닛이 자동으로 어떻게 행동할지 설정합니다.

#cyan{수색 전진}: 유닛이 표적을 탐색합니다. 적이 사거리 안에 들어오는 즉시 멈춥니다.
#cyan{이동}: 유닛은 이동을 최우선으로 하며, 적 표적에 사격하기 위해 멈추지 않습니다."
"ROE_adv_t";"지정 위치로 전진"
"ROE_foot";"보병 소대 이동 기본 절차"
"ROE_foot_b";"보병의 이동 방식을 설정합니다. 분대나 팀이 엄폐물에서 엄폐물로 전진하거나 직선으로 이동하도록 선택할 수 있습니다. 

#cyan{엄폐}: 보병 유닛은 가능하면 엄폐물에서 엄폐물로 이동합니다. 이동 시간이 더 걸릴 수 있지만 더 안전합니다.
#cyan{최단}: 보병 유닛은 주변 엄폐물을 무시하고 직선으로 이동합니다."
"ROE_foot_t";"보병 이동"
"ROE_footb";"보병의 이동 방식을 설정합니다. 유닛이 엄폐물에서 엄폐물로 전진하거나 직선으로 이동하도록 선택할 수 있습니다."
"ROE_idle";"유닛 대기 시 기본 절차"
"ROE_idle_b";"정지하여 대기 중인 유닛의 자동 행동을 설정합니다.

#cyan{엄폐}: 유닛이 주변에서 가장 가까운 엄폐물을 찾습니다. 여러 선택지가 있으면 가장 좋은 방호를 제공하는 엄폐물을 선택합니다.
#cyan{아무 행동 안 함}: 유닛은 아무 행동도 하지 않고 현재 위치를 그대로 유지합니다.
#cyan{위치 사수}: 선택한 유닛의 지휘를 AI에 위임합니다. AI는 현재 위치를 방어하고 주변의 가장 적합한 방어 위치로 재배치할 재량권을 갖습니다."
"ROE_idle_t";"대기 행동"
"ROE_idleb";"대기 중인 유닛의 자동 행동을 설정합니다. 아무 행동도 하지 않거나, 바로 주변의 엄폐물을 찾거나, ""위치 사수"" 스마트 명령으로 전환하도록 선택할 수 있습니다."
"ROE_mhf";"무장 수송 차량을 상대로 미사일을 포함한 모든 무기를 사용합니다."
"ROE_mhh";"무장 수송 차량에는 미사일을 사용하지 않습니다."
"ROE_miss";"수송 차량 대상 미사일 사용 제한"
"ROE_miss_b";"적 수송 차량에 미사일 사격을 허용할지 설정합니다.

#cyan{탑승객 있음}: 수송 차량에 탑승객이 있을 때만 사격할 수 있습니다.
#cyan{사격 금지}: 사격하지 않습니다.
#cyan{자유 사격}: 모든 경우에 사격할 수 있습니다."
"ROE_miss_t";"수송 차량 대상 미사일 사용"
"ROE_missb";"지상 또는 공중 수송 유닛에 미사일을 사용할 수 있는지 설정합니다."
"ROE_mnef";"병력이 탑승한 수송 차량에는 미사일을 포함한 모든 무기를 사용합니다."
"ROE_move_b";"차량이 지정 위치로 이동할 때 경로를 자동으로 선택하는 방식을 설정합니다.

#cyan{최고속}: 차량이 도로망을 이용해 목적지에 최대한 빠르게 도달합니다.
#cyan{최단}: 차량이 야지를 포함해 지정 위치까지 직선에 가까운 경로로 이동합니다. 건물이나 통과할 수 없는 장애물이 있을 때만 경로를 벗어납니다."
"ROE_move_t";"경로 선택"
"ROE_movhb";"유닛이 지정 위치까지 이동할 경로를 자동으로 선택하는 방식을 설정합니다. 도로망을 이용해 빠르게 이동하거나, 야지를 가로질러 목표 위치로 이동하도록 선택할 수 있습니다."
"ROE_movht";"경로 선택 기본 절차"
"ROE_outr_b";"적이 사거리 밖에 있어 반격할 수 없는 상태에서 사격받았을 때 유닛의 자동 행동을 설정합니다. 포병 사격을 받을 때는 이 교전 규칙이 적용되지 않습니다.

#cyan{방어적}: 적 사거리 밖으로 후퇴합니다.
#cyan{소극적}: 아무 행동도 하지 않습니다.
#cyan{적극적}: 승산이 있다고 판단하면 반격하기 위해 전진합니다. 그렇지 않으면 방어적으로 대응하여 후퇴합니다."
"ROE_outr_t";"사거리 밖 적에게 피격 시 대응"
"ROE_outrb";"적이 사거리 밖에 있어 반격할 수 없는 상태에서 사격받았을 때 유닛의 자동 행동을 설정합니다."
"ROE_outrt";"사거리 밖 적의 사격에 대응할 때의 기본 절차"
"ROE_pce_b";"비무장 표적을 상대로 사격할지 아무 행동도 하지 않을지 설정합니다. 탄약이 없는 무장 유닛에는 이 교전 규칙이 적용되지 않습니다.

#green{탑승객을 수송 중인 비무장 유닛은 무장 유닛으로 간주됩니다.}

#cyan{사격 금지}: 탄약을 아끼거나 사격으로 위치가 노출되는 것을 피하기 위해 사격하지 않습니다.
#cyan{자유 사격}: 자유롭게 사격할 수 있습니다."
"ROE_pce_t";"비무장 유닛과 교전"
"ROE_peace";"비무장 차량 교전 기본 절차"
"ROE_peaceb";"유닛이 사격할지 아무 행동도 하지 않을지 설정합니다."
"ROE_phf";"비무장 표적에 자동으로 사격합니다."
"ROE_phh";"비무장 표적이 병력을 수송 중인 경우를 제외하면 자동으로 사격하지 않습니다."
"ROE_sell";"빈 수송 차량 후퇴 기본 절차"
"ROE_sell_b";"병력을 하차시킨 비무장 수송 차량이 자동으로 후퇴하여 전장을 이탈할지 설정합니다. 무장 수송 차량에는 이 옵션이 적용되지 않습니다. 

#cyan{켬}: 탑승 병력을 하차시키면 수송 차량이 자동으로 후퇴합니다.
#cyan{끔}: 수송 차량이 전장에 남습니다."
"ROE_sell_t";"비무장 수송 차량 자동 후퇴"
"ROE_sellb";"탑승 병력을 하차시킨 수송 차량이 자동으로 전장을 이탈할지 설정합니다."
"RRIVLUVFLL";"이 무기는 조준과 사격통제에 레이더를 사용합니다."
"SBO_PART";"차량: %1 (-%2)"
"SBO_PHEL";"헬리콥터: %1 (-%2)"
"SBO_PPLA";"항공기: %1 (-%2)"
"SBO_PSLD";"보병: %1 (-%2)"
"SBO_PTNK";"전차: %1 (-%2)"
"SBO_PTOT";"전투 후 병력:  %1 (-%2)
"
"SBO_SHOW";"대대 표시"
"SBO_TITL";"전투 서열"
"SBO_VAL";"%1"
"SBO_orga";"유닛 편제도"
"SBO_squad";"대대/비행대 세부 정보"
"SBO_zoomb";"아이콘을 클릭하면 해당 유닛의 위치로 이동합니다. 적 유닛의 경우, 해당 유닛이 탐지된 경우에만 이 아이콘이 표시됩니다."
"SBO_zoomt";"유닛 위치로 이동"
"SCA_TITLE";"그룹 스마트 명령"
"SCISFGDUFY";"레이더"
"SCORE_BTN";"점수"
"SC_DRAW";"무승부"
"SC_MAJDEFE";"대패"
"SC_MAJVICT";"대승"
"SC_MINDEFE";"근소한 패배"
"SC_MINVICT";"근소한 승리"
"SC_TORCH";"목표 점수:
%1점"
"SC_TOTDEFE";"완전 패배"
"SC_TOTVICT";"완전 승리"
"SC_TP_Sub";"필요하면 중대를 끌어다 놓아 배치를 변경하십시오."
"SC_TP_Tit";"지휘할 대대 선택"
"SFTLATXUCE";"저고도 대공.
이 무기는 헬리콥터 같은 저고도 비행 유닛을 공격할 수 있습니다."
"SGR_CUSTM";"전술 그룹 %1"
"SGR_DISLV";"해산"
"SGR_NBUNT";"유닛 %1/%2"
"SGR_REMV";"제거"
"SH_LOSS";"손실 목록"
"SH_MOR";"첫 번째 숫자는 동맹의 사기 수치를 나타냅니다. 전술적 승리와 적 전투 그룹 파괴를 통해 사기 점수를 얻을 수 있습니다.
두 번째 숫자는 적 동맹을 정치적으로 붕괴시키는 데 필요한 기준치를 나타냅니다."
"SM_scoreb";"선공하는 측이 왼쪽에 표시됩니다."
"SM_scoree";"화면 오른쪽 아래에 ""캠페인 현황"" 아이콘이 있습니다. 클릭하면 각 동맹의 점수 계산 내역이 표시됩니다."
"SM_scoret";"캠페인 점수"
"SPZEYDYYBR";"발사 후 망각 미사일은 발사 후 운용자의 추가 조작이 필요하지 않습니다. 자체 센서를 사용해 표적을 자동으로 추적합니다."
"SSC_BONUS";"%1 #small{소유측}"
"SSC_DATE";"캠페인은 %3턴 후 종료 "
"SSC_INCM";"%1 #small{턴당}"
"SSC_Kills";"적 대대 파괴 점수"
"SSC_OBJNM";"#large2{%1}"
"SSC_PLUSV";"%1"
"SSC_SCOREG";"시간 경과에 따른 지역 통제 점수"
"SSC_SCORET";"지역 소유 점수"
"SSC_Script";"이벤트 선택 점수"
"SSC_TCTRL";"통제 중인 승리 거점 목록"
"SSC_TITLE";"캠페인 현황"
"SSC_VRATIO";"%1 : %2"
"SSC_VRATIT";"승리 비율"
"SSC_d_1";"1 : 1"
"SSC_d_2";"1.5"
"SSC_d_3";"2"
"SSC_d_4";"2.5"
"SSC_sco";"점수 계산"
"SSC_scodet";"점수 세부 정보"
"SSC_totsco";"총점"
"SSC_v_2";"1.5"
"SSC_v_3";"2"
"SSC_v_4";"2.5"
"ST_MORAL";"결속도"
"StAP_sreif";"예정 증원"
"StrStrDate";"#dateSM{%2}
%1"
"TAZBZWNUJQ";"연막탄이나 연막 수류탄은 일시적인 연막을 만들어 전장의 아군 유닛을 가립니다. 연막은 시야선을 차단하므로 유도 미사일 공격을 효과적으로 방해할 수 있습니다."
"TC_APLVL";"AP %1"
"TC_ARMOR";"적 장갑: %1"
"TC_CORRSHT";"수정 사격"
"TC_DAMAGE";"피해:"
"TC_DIST";"거리: %1"
"TC_HIT";"%1"
"TC_HIT_p";"%"
"TC_HIT_t";"명중 확률:"
"TC_ammo";"탄약:"
"TC_win";"승리 확률:"
"TERR_05T";"통과 불가 지형"
"TIME_DISPL";"%1"
"TPZSXIKNCT";"동축 무기는 유닛의 주무기 옆에 장착되어 주무기와 평행한 축을 따라 사격합니다."
"TTL_OFFMAP";"항공단"
"T_SLASH2";"%1/%2"
"T_SLASH3";"%1 / %2"
"Tac_IA";"대대 지휘:"
"UIPA_FUEL";"연료:"
"UIP_VAL";"%1"
"UMKYYORNLJ";"이 미사일은 유도식이지만 무선 링크나 지령선을 통한 조작이 필요합니다. 발사 후 운용자는 시야선을 유지하며 미사일을 계속 표적에 유도해야 합니다."
"UOHAVAKVWG";"원격 조종 무기"
"UnitAlo";"수송 수단 없이 배치"
"VDBPKKZLTY";"고폭 대전차"
"VIC_TIMR";"승리까지 %1"
"VXXGPWBBFD";"네이팜"
"WEAPAMMO";" (%1 / %2)"
"WHGWOIPJER";"파괴포.
사거리는 짧지만 고폭 장약을 사용하며, 벙커와 참호 진지, 비장갑 표적 파괴에 뛰어납니다. 막강한 화력 덕분에 노지와 엄폐지의 보병을 공격하는 데 특히 효과적입니다."
"WIP_8";"%1"
"WJTUTHRZHE";"자동장전장치"
"WLGQMWJJOA";"동축"
"YLOZVWCYJF";"유도 간접사격"
"YRVCGRILFO";"ERFB 탄약.
장거리용 고속 탄체. ERFB 탄약은 공기저항을 줄이도록 설계되어 비행 중 속도 손실을 줄이고 포탄이 더 멀리 날아가도록 합니다."
"YTHWCIZAJB";"연막"
"YUBPNRZZTE";"열압력 무기는 건물이나 숲이 보병에 제공하는 엄폐 보너스를 무시합니다. 차량에도 피해를 줄 수 있지만 장갑 차량을 상대로는 일반 HE 무기보다 효과가 낮습니다. 열압력 탄약은 건물에 피해를 주지 않습니다."
"YXKYJEFMOH";"이 탄약은 고폭 장약에 네이팜이나 테르밋 같은 소이 물질을 결합합니다. 소이무기는 화재를 일으키는 동시에 폭발과 충격 효과로 피해를 주도록 설계되었습니다. "
"ZOWOQJMNHC";"집속탄은 표적 상공에서 수많은 소형 자탄을 방출하는 폭발성 무기입니다. 자탄은 대전차용 또는 대인용일 수 있습니다. 집속 자탄은 일반적으로 넓은 지역에 큰 피해를 줍니다."
"action";"행동"
"batiment";"건물"
"batimentB";"건물은 피해에 대해 #green{50%}의 방호 보너스와 #green{3}의 은밀성 보너스를 제공합니다."
"battlety";"전투 유형:"
"deckOp";"전투단에서 사용할 수 있는 유닛 목록을 엽니다."
"deckSGop";"전투 그룹 목록을 엽니다."
"foret";"숲"
"foretB";"숲은 #cyan{보병에게만} 엄폐를 제공하며 피해에 대해 #green{35%}의 방호 보너스를 부여합니다.
- 또한 #green{3}의 은밀성 보너스를 제공합니다."
"foretde";"울창한 숲"
"head_CPEb";"다음 턴 시작 시 획득할 #turquoise{지휘 점수}를 표시합니다."
"head_CPEt";"다음 턴 시작 시 예상 #turquoise{지휘 점수}"
"head_CPb";"사용 가능한 #turquoise{지휘 점수}를 표시합니다."
"head_CPe";"#turquoise{지휘 점수}를 사용해 야전 예비대를 배치할 수 있습니다."
"head_CPt";"사용 가능한 지휘 점수"
"head_Lsb";"각 측의 손실을 표시합니다."
"head_Obb";"각 측의 전체 전투 서열을 표시합니다."
"head_Osb";"현재 캠페인의 정확한 점수를 표시합니다."
"head_Reb";"각 사단(적군의 경우 군단)의 사용 가능한 예비대와 예정된 예비대를 표시합니다."
"intel";"정보 메시지"
"lo_dett";"손실 세부 정보"
"morTitl";"총 사기 (대대당 %1)"
"moral";"전투 그룹 회복력"
"mpro_avab";"현재 사용 가능한 대대 목록입니다."
"mpro_nexb";"대대 가용 시점을 시간순으로 표시합니다."
"nextT_apb";"현재 턴의 날짜와 시간을 표시합니다."
"nextT_ape";"하루는 4시간 간격의 5개 턴으로 구성됩니다: 오전 4시, 오전 8시, 오후 12시, 오후 4시, 오후 8시"
"nextT_apt";"달력"
"nextT_dab";"현재 턴의 날짜와 시간을 표시합니다."
"nextT_dae";"하루는 4시간 간격의 5개 턴으로 구성됩니다: 오전 4시, 오전 8시, 오후 12시, 오후 4시, 오후 8시"
"nextT_dat";"달력"
"nextT_nb";"턴을 종료합니다. 상대 턴 동안 전투에 참가하려면 대대에 4 AP가 남아 있어야 합니다."
"nextT_nt";"다음 턴"
"nwb_armory";"무기고에서는 WARNO의 모든 유닛을 자세히 살펴볼 수 있습니다.

문서 장부를 클릭하면 전투단을 생성, 편집 또는 삭제할 수 있습니다."
"ops_ratiob";"승패 전력비는 다음과 같습니다: 
- 1:2.5 = 완전 패배
- 1:2 = 대패
- 1:1.5 = 근소한 패배
- 1:1 = 무승부
- 1.5:1 = 근소한 승리 
- 2:1 = 대승 
- 2.5:1 = 완전 승리"
"pi_dg";"피해 상태"
"pi_dgb";"유닛 또는 분대의 물리적 상태를 나타냅니다."
"pi_mor";"유닛 결속도"
"pi_morb";"유닛의 결속도는 전투에서 효과적으로 임무를 수행할 수 있는 능력을 나타냅니다. 결속도가 낮을수록 사격이나 이동에 더 오랜 시간이 걸리며 명중률도 감소합니다.

결속도는 주로 피해, 손실 또는 전투 스트레스로 인해 감소합니다."
"pi_name";"유닛 이름"
"pi_rdr";"활성 레이더"
"pi_rdrb";"이 무기는 표적 탐지와 유도에 레이더를 사용합니다. 무기가 활성화되어 있는 동안 탑재 레이더도 계속 작동합니다."
"pi_wname";"무기 이름"
"pip_comb";"이 정보는 대대가 전투에 투입할 수 있는 #cyan{예비 전력}을 평가하는 데 도움이 됩니다."
"pip_come";"참고로 대대는 #cyan{전술 단계당 지휘 점수 50점}, 전체 전투에서는 총 150점을 사용할 수 있습니다. 
각 전술 유닛을 전투 중 호출하려면 #bold{1}~#bold{3} #cyan{지휘 점수}가 필요합니다."
"pip_comt";"대대의 모든 유닛을 전투에 호출하는 데 필요한 #cyan{지휘 점수}를 표시합니다."
"prep_b";"아군 대대를 우클릭하여 전투에 추가하거나 제외합니다. 
그런 다음 원하는 전투 해결 방식을 선택하십시오."
"prep_q";"전투 준비"
"rocher";"바위"
"rocherB";"지상 차량이 통과할 수 없는 지형"
"ruin";"폐허"
"ruinB";"폐허는 피해에 대해 #green{45%}의 방호 보너스와 #green{2.5}의 은밀성 보너스를 제공합니다."
"smTer_f";"삼림 지형"
"smTer_p";"평지"
"smTer_s";"반도시 지형"
"smTer_u";"도시 지형"
"sm_battc";"대대의 공격값입니다. 대대가 손실을 입으면 이 값은 영구적으로 감소합니다."
"sm_battt";"공격값"
"sm_bdefc";"대대의 방어값입니다. 대대가 손실을 입으면 이 값은 영구적으로 감소합니다. 지형 보정에 따라 일시적으로 증가할 수 있습니다."
"sm_bdeft";"방어값"
"sm_divna";"대대 소속 사단"
"sm_fatc";"피로도는 전투가 끝날 때마다 결과에 따라 증가합니다. 대대가 아군 영향권 안에 있다면 아군 턴 시작 시 1점 감소합니다. 피로도가 8점에 도달한 대대는 혼란 상태가 됩니다. 통제 구역을 잃으며, 지원 유닛 없이 공격받으면 대대가 전멸합니다."
"sm_fatt";"피로도"
"sm_icoba";"대대 유형을 나타내는 아이콘"
"sm_nomba";"대대 이름"
"sm_pac";"현재 및 최대 행동 점수(AP)를 표시합니다. 한 칸 이동에는 1 AP가 소모되며 지형(도로, 숲 등)에 따라 달라집니다. 전투에서 공격하거나 방어할 때는 4 AP가 소모되며, 대공 전개도 동일하게 4 AP가 필요합니다."
"sm_pat";"행동 점수"
"sm_pre1";"지형은 방어 및 지원 유닛의 전투값을 보정할 수 있습니다:
1/ 평지 (0%): 자연 장애물이 거의 없는 개활지.

2/ 삼림/험지 (10%): 경작지가 적고 울창한 숲이나 가파른 구릉이 있는 지역.

3/ 반도시 (20%): 마을과 건물이 밀집한 지역.

4/ 도시 (30%): 건물이 조밀하고 복잡한 도시 지역."
"sm_pre2";"전투에 참가한 대대의 총 전투 능력을 표시합니다. 각 유닛의 개별 전투 능력을 모두 합산한 값입니다."
"sm_pre3";"첫 두 슬롯은 주력 전투 대대 전용입니다:
- 전차 대대
- 기계화보병 대대
 장갑보병 대대

마지막 슬롯은 보조 대대 전용입니다:
- 지휘 대대
- 공격 헬리콥터 비행대
- 전문 대대(정찰, 공병, 대전차, 대공 등)
- 경비 병력(향토방위, 헌병 등)"
"sm_pre5";"이 슬롯은 #HOWZ 포병 대대 전용입니다."
"sm_pre6";"이 슬롯은 #AIR 항공 비행대 전용입니다."
"sm_pre7";"지휘 점수는 배치 단계에서 유닛을 배치하고 전투 중 증원을 호출하는 데 사용합니다.

초기 지휘 점수는 참가 대대 수에 따라 달라집니다:
- 대대 1개: 초기 지휘 점수 50점, 분당 5점.
- 대대 2개: 초기 지휘 점수 60점, 분당 6점.
- 대대 3개: 초기 지휘 점수 65점, 분당 7점.
- 대대 4~5개: 초기 지휘 점수 70점, 분당 8점."
"sm_tcas";"패배하기 전까지 아군이 감당할 수 있는 최대 손실량을 지정합니다."
"sm_tcase";"유닛의 손실 점수는 해당 유닛의 지휘 점수 비용과 같습니다."
"sm_tcom";"중대 편성"
"sm_tdiste";"슬라이더를 사용해 자신과 다른 전투 참가자 사이에 지휘 점수를 분배합니다."
"sm_tdrag";"회색으로 표시된 본부 중대를 제외한 모든 중대를 이동할 수 있습니다."
"sm_tpara";"전투 설정"
"sm_ttitre";"전술 전투 준비"
"sp_c";"게임 속도를 높입니다."
"sp_t";"게임 속도"
"strength";"전투 전력"
"terr_rout";"전략 지도 저속 진행"
